date,tmin,tmax,tavg,prcp,wspd
2016-03-28,0.4624277456647399,0.5923913043478262,0.5370919881305638,0.0,0.26744186046511625
2016-03-29,0.5202312138728323,0.5923913043478262,0.5519287833827893,0.0,0.37984496124031003
2016-03-30,0.5780346820809248,0.673913043478261,0.599406528189911,0.0,0.2596899224806201
2016-03-31,0.6069364161849711,0.7554347826086958,0.6706231454005933,0.0,0.18992248062015504
2016-04-01,0.6069364161849711,0.7554347826086958,0.6854599406528188,0.0,0.4263565891472868
2016-04-02,0.6358381502890174,0.7717391304347827,0.7121661721068249,0.0,0.2558139534883721
2016-04-03,0.7687861271676301,0.8369565217391306,0.7744807121661721,0.0,0.2713178294573643
2016-04-04,0.7109826589595376,0.8097826086956523,0.7507418397626113,0.0,0.31782945736434104
2016-04-05,0.7687861271676301,0.7010869565217392,0.7299703264094954,0.0,0.4612403100775193
2016-04-06,0.6791907514450867,0.7608695652173916,0.71513353115727,0.0,0.3333333333333333
2016-04-07,0.5780346820809248,0.7010869565217392,0.5934718100890208,0.0,0.4573643410852713
2016-04-08,0.5838150289017341,0.7282608695652175,0.6350148367952522,0.0,0.2558139534883721
2016-04-09,0.6127167630057803,0.7282608695652175,0.6884272997032641,0.0,0.2751937984496124
2016-04-10,0.6936416184971098,0.7282608695652175,0.7032640949554896,0.0,0.32945736434108525
2016-04-11,0.6069364161849711,0.673913043478261,0.6439169139465875,0.0,0.6162790697674418
2016-04-12,0.6358381502890174,0.6793478260869567,0.6468842729970326,0.0,0.6085271317829457
2016-04-13,0.6069364161849711,0.7282608695652175,0.6973293768545994,0.0,0.5116279069767442
2016-04-14,0.6358381502890174,0.8097826086956523,0.7329376854599405,0.0,0.3410852713178294
2016-04-15,0.699421965317919,0.8369565217391306,0.7804154302670623,0.0,0.3410852713178294
2016-04-16,0.7687861271676301,0.8913043478260871,0.8160237388724034,0.0,0.2906976744186046
2016-04-17,0.8092485549132948,0.8369565217391306,0.8249258160237387,0.0,0.3255813953488372
2016-04-18,0.8092485549132948,0.8369565217391306,0.8100890207715132,0.0,0.3410852713178294
2016-04-19,0.7803468208092486,0.8369565217391306,0.7893175074183976,0.0,0.20930232558139536
2016-04-20,0.7225433526011561,0.8369565217391306,0.7655786350148368,0.0,0.4108527131782946
2016-04-21,0.6647398843930635,0.8097826086956523,0.7744807121661721,0.0,0.5116279069767442
2016-04-23,0.6647398843930635,0.8097826086956523,0.7299703264094954,0.0,0.39147286821705424
2016-04-24,0.6358381502890174,0.7554347826086958,0.7002967359050445,0.0,0.2713178294573643
2016-04-25,0.6647398843930635,0.7826086956521741,0.7270029673590503,0.0,0.29844961240310075
2016-04-26,0.6647398843930635,0.8097826086956523,0.7744807121661721,0.0,0.24031007751937986
2016-04-27,0.7225433526011561,0.8097826086956523,0.7596439169139464,0.0,0.2131782945736434
2016-04-28,0.6647398843930635,0.8641304347826089,0.7685459940652819,0.0,0.2751937984496124
2016-04-29,0.6936416184971098,0.8369565217391306,0.7744807121661721,0.0,0.3372093023255814
2016-04-30,0.6936416184971098,0.8369565217391306,0.7655786350148368,0.0,0.26744186046511625
2016-05-01,0.7109826589595376,0.8641304347826089,0.804154302670623,0.0,0.2713178294573643
2016-05-02,0.7803468208092486,0.9456521739130437,0.857566765578635,0.0,0.28682170542635654
2016-05-03,0.907514450867052,0.7826086956521741,0.8486646884272995,0.0,0.36046511627906974
2016-05-04,0.8323699421965318,0.7826086956521741,0.7596439169139464,0.0,0.37209302325581395
2016-05-05,0.6358381502890174,0.7798913043478262,0.6913946587537092,0.0,0.5736434108527131
2016-05-06,0.7254335260115607,0.6847826086956522,0.6913946587537092,0.0,0.2751937984496124
2016-05-07,0.7456647398843931,0.7554347826086958,0.7596439169139464,0.0,0.2713178294573643
2016-05-08,0.7803468208092486,0.7717391304347827,0.7774480712166172,0.0,0.3875968992248062
2016-05-09,0.8208092485549132,0.7282608695652175,0.7566765578635013,0.0,0.49224806201550386
2016-05-10,0.8092485549132948,0.7391304347826086,0.7774480712166172,0.0,0.5387596899224806
2016-05-11,0.6936416184971098,0.7472826086956523,0.7507418397626113,0.017974572555896535,0.5038759689922481
2016-05-12,0.7658959537572254,0.8641304347826089,0.833827893175074,0.0,0.3488372093023256
2016-05-13,0.8034682080924855,0.9048913043478262,0.8516320474777448,0.0035072336694432268,0.313953488372093
2016-05-14,0.8092485549132948,0.8913043478260871,0.8753709198813053,0.0,0.2751937984496124
2016-05-15,0.8323699421965318,0.8913043478260871,0.890207715133531,0.0,0.22480620155038758
2016-05-16,0.8265895953757225,0.9076086956521741,0.8842729970326408,0.0,0.36434108527131776
2016-05-17,0.7427745664739884,0.923913043478261,0.890207715133531,0.0,0.375968992248062
2016-05-18,0.8265895953757225,0.972826086956522,0.9109792284866467,0.0,0.3023255813953488
2016-05-19,0.8728323699421965,0.8641304347826089,0.8724035608308605,0.0,0.43410852713178294
2016-05-20,0.8959537572254335,0.8641304347826089,0.8694362017804154,0.0,0.5038759689922481
2016-05-21,0.8843930635838151,0.8423913043478262,0.863501483679525,0.0,0.5387596899224806
2016-05-22,0.8497109826589595,0.9456521739130437,0.8694362017804154,0.0,0.49224806201550386
2016-05-23,0.6820809248554913,0.9347826086956523,0.7002967359050445,0.0,0.6085271317829457
2016-05-24,0.6531791907514451,0.6902173913043479,0.6973293768545994,0.04778605874616396,0.4612403100775193
2016-05-25,0.7716763005780346,0.7608695652173916,0.7002967359050445,0.0035072336694432268,0.3837209302325581
2016-05-26,0.7658959537572254,0.8097826086956523,0.833827893175074,0.0,0.26744186046511625
2016-05-27,0.8843930635838151,0.8369565217391306,0.8783382789317506,0.0,0.43410852713178294
2016-05-28,0.7398843930635839,0.8369565217391306,0.8605341246290799,0.0,0.5503875968992248
2016-05-29,0.6011560693641619,0.7228260869565217,0.6735905044510384,0.013152126260412098,0.6356589147286821
2016-05-30,0.6647398843930635,0.6929347826086958,0.5816023738872402,0.022358614642700565,0.4612403100775193
2016-05-31,0.7138728323699421,0.7554347826086958,0.7537091988130564,0.022358614642700565,0.313953488372093
2016-06-01,0.7687861271676301,0.8043478260869565,0.8516320474777448,0.0,0.31007751937984496
2016-06-02,0.8728323699421965,0.8641304347826089,0.8724035608308605,0.0,0.41860465116279066
2016-06-03,0.861271676300578,0.9456521739130437,0.9020771513353116,0.0,0.28682170542635654
2016-06-04,0.8959537572254335,0.8913043478260871,0.9169139465875371,0.0,0.248062015503876
